step,time_s,x_robot,y_robot,angulo_grados,sensor_crudo,kalman,action
4225,135.2,0.8256,-0.7882,-73.83,0.7603,0.7545,COMPLETADO
4226,135.232,0.8256,-0.7882,-73.83,0.7193,0.7526,COMPLETADO
4227,135.264,0.8256,-0.7882,-73.83,0.7727,0.7523,COMPLETADO
4228,135.296,0.8256,-0.7882,-73.83,0.7351,0.7513,COMPLETADO
4229,135.328,0.8256,-0.7882,-73.83,0.7633,0.7513,COMPLETADO
4230,135.36,0.8256,-0.7882,-73.83,0.77,0.7521,COMPLETADO
4231,135.392,0.8256,-0.7882,-73.83,0.7703,0.7534,COMPLETADO
4232,135.424,0.8256,-0.7882,-73.83,0.7362,0.7534,COMPLETADO
4233,135.456,0.8256,-0.7882,-73.83,0.75,0.7533,COMPLETADO
4234,135.488,0.8256,-0.7882,-73.83,0.7179,0.7516,COMPLETADO
4235,135.52,0.8256,-0.7882,-73.83,0.7648,0.7512,COMPLETADO
4236,135.552,0.8256,-0.7882,-73.83,0.7908,0.7527,COMPLETADO
4237,135.584,0.8256,-0.7882,-73.83,0.7756,0.7546,COMPLETADO
4238,135.616,0.8256,-0.7882,-73.83,0.7744,0.7566,COMPLETADO
4239,135.648,0.8256,-0.7882,-73.83,0.7829,0.759,COMPLETADO
4240,135.68,0.8256,-0.7882,-73.83,0.7696,0.7608,COMPLETADO
4241,135.712,0.8256,-0.7882,-73.83,0.7564,0.7618,COMPLETADO
4242,135.744,0.8256,-0.7882,-73.83,0.7824,0.7632,COMPLETADO
4243,135.776,0.8256,-0.7882,-73.83,0.7422,0.7632,COMPLETADO
4244,135.808,0.8256,-0.7882,-73.83,0.7411,0.7622,COMPLETADO
4245,135.84,0.8256,-0.7882,-73.83,0.7321,0.7602,COMPLETADO
4246,135.872,0.8256,-0.7882,-73.83,0.7977,0.7607,COMPLETADO
4247,135.904,0.8256,-0.7882,-73.83,0.7848,0.7621,COMPLETADO
4248,135.936,0.8256,-0.7882,-73.83,0.7468,0.7622,COMPLETADO
4249,135.968,0.8256,-0.7882,-73.83,0.7086,0.76,COMPLETADO
4250,136.0,0.8256,-0.7882,-73.83,0.7974,0.7603,COMPLETADO
4251,136.032,0.8256,-0.7882,-73.83,0.7672,0.7607,COMPLETADO
4252,136.064,0.8256,-0.7882,-73.83,0.748,0.7605,COMPLETADO
4253,136.096,0.8256,-0.7882,-73.83,0.7532,0.76,COMPLETADO
4254,136.128,0.8256,-0.7882,-73.83,0.7677,0.76,COMPLETADO
4255,136.16,0.8256,-0.7882,-73.83,0.7818,0.761,COMPLETADO
4256,136.192,0.8256,-0.7882,-73.83,0.7419,0.7608,COMPLETADO
4257,136.224,0.8256,-0.7882,-73.83,0.741,0.7597,COMPLETADO
4258,136.256,0.8256,-0.7882,-73.83,0.8145,0.7615,COMPLETADO
4259,136.288,0.8256,-0.7882,-73.83,0.7883,0.7638,COMPLETADO
4260,136.32,0.8256,-0.7882,-73.83,0.7679,0.7653,COMPLETADO
4261,136.352,0.8256,-0.7882,-73.83,0.7604,0.766,COMPLETADO
4262,136.384,0.8256,-0.7882,-73.83,0.7389,0.7652,COMPLETADO
4263,136.416,0.8256,-0.7882,-73.83,0.7622,0.7646,COMPLETADO
4264,136.448,0.8256,-0.7882,-73.83,0.7442,0.7634,COMPLETADO
4265,136.48,0.8256,-0.7882,-73.83,0.735,0.7614,COMPLETADO
4266,136.512,0.8256,-0.7882,-73.83,0.736,0.7591,COMPLETADO
4267,136.544,0.8256,-0.7882,-73.83,0.779,0.7586,COMPLETADO
4268,136.576,0.8256,-0.7882,-73.83,0.7367,0.7573,COMPLETADO
4269,136.608,0.8256,-0.7882,-73.83,0.768,0.757,COMPLETADO
4270,136.64,0.8256,-0.7882,-73.83,0.7619,0.7571,COMPLETADO
4271,136.672,0.8256,-0.7882,-73.83,0.7584,0.7572,COMPLETADO
4272,136.704,0.8256,-0.7882,-73.83,0.7639,0.7575,COMPLETADO
4273,136.736,0.8256,-0.7882,-73.83,0.7414,0.757,COMPLETADO
4274,136.768,0.8256,-0.7882,-73.83,0.7505,0.7564,COMPLETADO
4275,136.8,0.8256,-0.7882,-73.83,0.7333,0.7551,COMPLETADO
4276,136.832,0.8256,-0.7882,-73.83,0.7677,0.7548,COMPLETADO
4277,136.864,0.8256,-0.7882,-73.83,0.7412,0.7541,COMPLETADO
4278,136.896,0.8256,-0.7882,-73.83,0.7468,0.7533,COMPLETADO
4279,136.928,0.8256,-0.7882,-73.83,0.788,0.7544,COMPLETADO
4280,136.96,0.8256,-0.7882,-73.83,0.7773,0.756,COMPLETADO
4281,136.992,0.8256,-0.7882,-73.83,0.7851,0.7583,COMPLETADO
4282,137.024,0.8256,-0.7882,-73.83,0.7633,0.7598,COMPLETADO
4283,137.056,0.8256,-0.7882,-73.83,0.7434,0.76,COMPLETADO
4284,137.088,0.8256,-0.7882,-73.83,0.7733,0.7608,COMPLETADO
4285,137.12,0.8256,-0.7882,-73.83,0.7888,0.7624,COMPLETADO
4286,137.152,0.8256,-0.7882,-73.83,0.7442,0.7626,COMPLETADO
4287,137.184,0.8256,-0.7882,-73.83,0.747,0.762,COMPLETADO
4288,137.216,0.8256,-0.7882,-73.83,0.7684,0.762,COMPLETADO
4289,137.248,0.8256,-0.7882,-73.83,0.7858,0.763,COMPLETADO
4290,137.28,0.8256,-0.7882,-73.83,0.7642,0.7636,COMPLETADO
4291,137.312,0.8256,-0.7882,-73.83,0.771,0.7643,COMPLETADO
4292,137.344,0.8256,-0.7882,-73.83,0.7833,0.7656,COMPLETADO
4293,137.376,0.8256,-0.7882,-73.83,0.7655,0.7664,COMPLETADO
4294,137.408,0.8256,-0.7882,-73.83,0.772,0.767,COMPLETADO
4295,137.44,0.8256,-0.7882,-73.83,0.7426,0.7664,COMPLETADO
4296,137.472,0.8256,-0.7882,-73.83,0.7898,0.767,COMPLETADO
4297,137.504,0.8256,-0.7882,-73.83,0.7657,0.7673,COMPLETADO
4298,137.536,0.8256,-0.7882,-73.83,0.7609,0.7672,COMPLETADO
4299,137.568,0.8256,-0.7882,-73.83,0.8014,0.7687,COMPLETADO
4300,137.6,0.8256,-0.7882,-73.83,0.8123,0.7715,COMPLETADO
4301,137.632,0.8256,-0.7882,-73.83,0.7626,0.7727,COMPLETADO
4302,137.664,0.8256,-0.7882,-73.83,0.7574,0.7728,COMPLETADO
4303,137.696,0.8256,-0.7882,-73.83,0.7516,0.7719,COMPLETADO
4304,137.728,0.8256,-0.7882,-73.83,0.7503,0.7705,COMPLETADO
4305,137.76,0.8256,-0.7882,-73.83,0.7421,0.7683,COMPLETADO
4306,137.792,0.8256,-0.7882,-73.83,0.7582,0.7666,COMPLETADO
4307,137.824,0.8256,-0.7882,-73.83,0.7777,0.7661,COMPLETADO
4308,137.856,0.8256,-0.7882,-73.83,0.779,0.7663,COMPLETADO
4309,137.888,0.8256,-0.7882,-73.83,0.7554,0.766,COMPLETADO
4310,137.92,0.8256,-0.7882,-73.83,0.7697,0.766,COMPLETADO
4311,137.952,0.8256,-0.7882,-73.83,0.7481,0.7652,COMPLETADO
4312,137.984,0.8256,-0.7882,-73.83,0.7439,0.7638,COMPLETADO
4313,138.016,0.8256,-0.7882,-73.83,0.7711,0.7632,COMPLETADO
4314,138.048,0.8256,-0.7882,-73.83,0.7588,0.7627,COMPLETADO
4315,138.08,0.8256,-0.7882,-73.83,0.7807,0.7632,COMPLETADO
4316,138.112,0.8256,-0.7882,-73.83,0.7779,0.7642,COMPLETADO
4317,138.144,0.8256,-0.7882,-73.83,0.7314,0.7633,COMPLETADO
4318,138.176,0.8256,-0.7882,-73.83,0.7463,0.762,COMPLETADO
4319,138.208,0.8256,-0.7882,-73.83,0.7671,0.7615,COMPLETADO
4320,138.24,0.8256,-0.7882,-73.83,0.7387,0.7602,COMPLETADO
4321,138.272,0.8256,-0.7882,-73.83,0.7507,0.759,COMPLETADO
4322,138.304,0.8256,-0.7882,-73.83,0.6989,0.7556,COMPLETADO
4323,138.336,0.8256,-0.7882,-73.83,0.7522,0.7535,COMPLETADO
4324,138.368,0.8256,-0.7882,-73.83,0.7323,0.7512,COMPLETADO
4325,138.4,0.8256,-0.7882,-73.83,0.7814,0.7512,COMPLETADO
4326,138.432,0.8256,-0.7882,-73.83,0.7705,0.7521,COMPLETADO
4327,138.464,0.8256,-0.7882,-73.83,0.7571,0.7528,COMPLETADO
4328,138.496,0.8256,-0.7882,-73.83,0.7874,0.7548,COMPLETADO
4329,138.528,0.8256,-0.7882,-73.83,0.7634,0.7563,COMPLETADO
4330,138.56,0.8256,-0.7882,-73.83,0.7342,0.7563,COMPLETADO
4331,138.592,0.8256,-0.7882,-73.83,0.7683,0.7568,COMPLETADO
4332,138.624,0.8256,-0.7882,-73.83,0.7776,0.758,COMPLETADO
4333,138.656,0.8256,-0.7882,-73.83,0.7436,0.7581,COMPLETADO
4334,138.688,0.8256,-0.7882,-73.83,0.7713,0.7587,COMPLETADO
4335,138.72,0.8256,-0.7882,-73.83,0.7293,0.7578,COMPLETADO
4336,138.752,0.8256,-0.7882,-73.83,0.7518,0.757,COMPLETADO
4337,138.784,0.8256,-0.7882,-73.83,0.7817,0.7576,COMPLETADO
4338,138.816,0.8256,-0.7882,-73.83,0.8061,0.7601,COMPLETADO
4339,138.848,0.8256,-0.7882,-73.83,0.7421,0.7608,COMPLETADO
4340,138.88,0.8256,-0.7882,-73.83,0.7278,0.7598,COMPLETADO
4341,138.912,0.8256,-0.7882,-73.83,0.7395,0.7583,COMPLETADO
4342,138.944,0.8256,-0.7882,-73.83,0.7738,0.758,COMPLETADO
4343,138.976,0.8256,-0.7882,-73.83,0.7691,0.7584,COMPLETADO
4344,139.008,0.8256,-0.7882,-73.83,0.7704,0.7591,COMPLETADO
4345,139.04,0.8256,-0.7882,-73.83,0.8139,0.762,COMPLETADO
4346,139.072,0.8256,-0.7882,-73.83,0.7834,0.7646,COMPLETADO
4347,139.104,0.8256,-0.7882,-73.83,0.7529,0.7657,COMPLETADO
4348,139.136,0.8256,-0.7882,-73.83,0.7705,0.7665,COMPLETADO
4349,139.168,0.8256,-0.7882,-73.83,0.7686,0.7671,COMPLETADO
4350,139.2,0.8256,-0.7882,-73.83,0.7698,0.7676,COMPLETADO
4351,139.232,0.8256,-0.7882,-73.83,0.731,0.7663,COMPLETADO
4352,139.264,0.8256,-0.7882,-73.83,0.7383,0.7643,COMPLETADO
4353,139.296,0.8256,-0.7882,-73.83,0.7879,0.7641,COMPLETADO
4354,139.328,0.8256,-0.7882,-73.83,0.7587,0.7638,COMPLETADO
4355,139.36,0.8256,-0.7882,-73.83,0.7746,0.764,COMPLETADO
4356,139.392,0.8256,-0.7882,-73.83,0.7681,0.7644,COMPLETADO
4357,139.424,0.8256,-0.7882,-73.83,0.7221,0.7627,COMPLETADO
4358,139.456,0.8256,-0.7882,-73.83,0.7684,0.762,COMPLETADO
4359,139.488,0.8256,-0.7882,-73.83,0.7609,0.7615,COMPLETADO
4360,139.52,0.8256,-0.7882,-73.83,0.7762,0.7618,COMPLETADO
4361,139.552,0.8256,-0.7882,-73.83,0.7295,0.7606,COMPLETADO
4362,139.584,0.8256,-0.7882,-73.83,0.7455,0.7593,COMPLETADO
4363,139.616,0.8256,-0.7882,-73.83,0.7396,0.7576,COMPLETADO
4364,139.648,0.8256,-0.7882,-73.83,0.7555,0.7565,COMPLETADO
4365,139.68,0.8256,-0.7882,-73.83,0.7443,0.7553,COMPLETADO
4366,139.712,0.8256,-0.7882,-73.83,0.7222,0.7531,COMPLETADO
4367,139.744,0.8256,-0.7882,-73.83,0.7635,0.7523,COMPLETADO
4368,139.776,0.8256,-0.7882,-73.83,0.7941,0.7536,COMPLETADO
4369,139.808,0.8256,-0.7882,-73.83,0.7506,0.7543,COMPLETADO
4370,139.84,0.8256,-0.7882,-73.83,0.7108,0.7528,COMPLETADO
4371,139.872,0.8256,-0.7882,-73.83,0.7794,0.753,COMPLETADO
4372,139.904,0.8256,-0.7882,-73.83,0.7492,0.753,COMPLETADO
4373,139.936,0.8256,-0.7882,-73.83,0.7475,0.7528,COMPLETADO
4374,139.968,0.8256,-0.7882,-73.83,0.7382,0.752,COMPLETADO
4375,140.0,0.8256,-0.7882,-73.83,0.7379,0.7509,COMPLETADO
4376,140.032,0.8256,-0.7882,-73.83,0.7352,0.7496,COMPLETADO
4377,140.064,0.8256,-0.7882,-73.83,0.7487,0.7487,COMPLETADO
4378,140.096,0.8256,-0.7882,-73.83,0.7139,0.7467,COMPLETADO
4379,140.128,0.8256,-0.7882,-73.83,0.7924,0.7475,COMPLETADO
4380,140.16,0.8256,-0.7882,-73.83,0.7419,0.7477,COMPLETADO
4381,140.192,0.8256,-0.7882,-73.83,0.7561,0.7482,COMPLETADO
4382,140.224,0.8256,-0.7882,-73.83,0.7761,0.7497,COMPLETADO
4383,140.256,0.8256,-0.7882,-73.83,0.7369,0.7501,COMPLETADO
4384,140.288,0.8256,-0.7882,-73.83,0.7639,0.7509,COMPLETADO
4385,140.32,0.8256,-0.7882,-73.83,0.7441,0.7511,COMPLETADO
4386,140.352,0.8256,-0.7882,-73.83,0.7433,0.7509,COMPLETADO
4387,140.384,0.8256,-0.7882,-73.83,0.7708,0.7516,COMPLETADO
4388,140.416,0.8256,-0.7882,-73.83,0.7564,0.7523,COMPLETADO
4389,140.448,0.8256,-0.7882,-73.83,0.7215,0.7513,COMPLETADO
4390,140.48,0.8256,-0.7882,-73.83,0.7486,0.7506,COMPLETADO
4391,140.512,0.8256,-0.7882,-73.83,0.8,0.7524,COMPLETADO
4392,140.544,0.8256,-0.7882,-73.83,0.7257,0.7522,COMPLETADO
4393,140.576,0.8256,-0.7882,-73.83,0.795,0.754,COMPLETADO
4394,140.608,0.8256,-0.7882,-73.83,0.7809,0.7563,COMPLETADO
4395,140.64,0.8256,-0.7882,-73.83,0.7534,0.7575,COMPLETADO
4396,140.672,0.8256,-0.7882,-73.83,0.7382,0.7574,COMPLETADO
4397,140.704,0.8256,-0.7882,-73.83,0.7424,0.7567,COMPLETADO
4398,140.736,0.8256,-0.7882,-73.83,0.7522,0.756,COMPLETADO
4399,140.768,0.8256,-0.7882,-73.83,0.7364,0.7548,COMPLETADO
4400,140.8,0.8256,-0.7882,-73.83,0.7579,0.7542,COMPLETADO
4401,140.832,0.8256,-0.7882,-73.83,0.7173,0.7522,COMPLETADO
4402,140.864,0.8256,-0.7882,-73.83,0.7672,0.7517,COMPLETADO
4403,140.896,0.8256,-0.7882,-73.83,0.7538,0.7515,COMPLETADO
4404,140.928,0.8256,-0.7882,-73.83,0.7901,0.753,COMPLETADO
4405,140.96,0.8256,-0.7882,-73.83,0.7611,0.7543,COMPLETADO
4406,140.992,0.8256,-0.7882,-73.83,0.7939,0.7568,COMPLETADO
4407,141.024,0.8256,-0.7882,-73.83,0.7694,0.7589,COMPLETADO
4408,141.056,0.8256,-0.7882,-73.83,0.7545,0.7599,COMPLETADO
4409,141.088,0.8256,-0.7882,-73.83,0.7457,0.7599,COMPLETADO
4410,141.12,0.8256,-0.7882,-73.83,0.7673,0.7602,COMPLETADO
4411,141.152,0.8256,-0.7882,-73.83,0.7096,0.7582,COMPLETADO
4412,141.184,0.8256,-0.7882,-73.83,0.7354,0.756,COMPLETADO
4413,141.216,0.8256,-0.7882,-73.83,0.7685,0.7552,COMPLETADO
4414,141.248,0.8256,-0.7882,-73.83,0.7905,0.7563,COMPLETADO
4415,141.28,0.8256,-0.7882,-73.83,0.7326,0.7559,COMPLETADO
4416,141.312,0.8256,-0.7882,-73.83,0.7319,0.7546,COMPLETADO
4417,141.344,0.8256,-0.7882,-73.83,0.7555,0.7539,COMPLETADO
4418,141.376,0.8256,-0.7882,-73.83,0.7489,0.7532,COMPLETADO
4419,141.408,0.8256,-0.7882,-73.83,0.7551,0.7529,COMPLETADO
4420,141.44,0.8256,-0.7882,-73.83,0.7375,0.7521,COMPLETADO
4421,141.472,0.8256,-0.7882,-73.83,0.7555,0.7517,COMPLETADO
4422,141.504,0.8256,-0.7882,-73.83,0.7346,0.7507,COMPLETADO
4423,141.536,0.8256,-0.7882,-73.83,0.7656,0.7508,COMPLETADO
4424,141.568,0.8256,-0.7882,-73.83,0.7685,0.7516,COMPLETADO
4425,141.6,0.8256,-0.7882,-73.83,0.7614,0.7525,COMPLETADO
4426,141.632,0.8256,-0.7882,-73.83,0.7498,0.753,COMPLETADO
4427,141.664,0.8256,-0.7882,-73.83,0.7455,0.7529,COMPLETADO
4428,141.696,0.8256,-0.7882,-73.83,0.7854,0.7543,COMPLETADO
4429,141.728,0.8256,-0.7882,-73.83,0.7901,0.7567,COMPLETADO
4430,141.76,0.8256,-0.7882,-73.83,0.7811,0.7592,COMPLETADO
4431,141.792,0.8256,-0.7882,-73.83,0.7921,0.7621,COMPLETADO
4432,141.824,0.8256,-0.7882,-73.83,0.775,0.7644,COMPLETADO
4433,141.856,0.8256,-0.7882,-73.83,0.8247,0.7685,COMPLETADO
4434,141.888,0.8256,-0.7882,-73.83,0.7904,0.7718,COMPLETADO
4435,141.92,0.8256,-0.7882,-73.83,0.7609,0.7734,COMPLETADO
4436,141.952,0.8256,-0.7882,-73.83,0.7363,0.7727,COMPLETADO
4437,141.984,0.8256,-0.7882,-73.83,0.7549,0.7715,COMPLETADO
4438,142.016,0.8256,-0.7882,-73.83,0.7296,0.7689,COMPLETADO
4439,142.048,0.8256,-0.7882,-73.83,0.7628,0.7671,COMPLETADO
4440,142.08,0.8256,-0.7882,-73.83,0.7898,0.767,COMPLETADO
4441,142.112,0.8256,-0.7882,-73.83,0.7708,0.7672,COMPLETADO
4442,142.144,0.8256,-0.7882,-73.83,0.7621,0.767,COMPLETADO
4443,142.176,0.8256,-0.7882,-73.83,0.7636,0.7668,COMPLETADO
4444,142.208,0.8256,-0.7882,-73.83,0.7563,0.7662,COMPLETADO
4445,142.24,0.8256,-0.7882,-73.83,0.7513,0.7652,COMPLETADO
4446,142.272,0.8256,-0.7882,-73.83,0.7717,0.7648,COMPLETADO
4447,142.304,0.8256,-0.7882,-73.83,0.7509,0.764,COMPLETADO
4448,142.336,0.8256,-0.7882,-73.83,0.727,0.7619,COMPLETADO
4449,142.368,0.8256,-0.7882,-73.83,0.7548,0.7604,COMPLETADO
4450,142.4,0.8256,-0.7882,-73.83,0.7847,0.7605,COMPLETADO
4451,142.432,0.8256,-0.7882,-73.83,0.785,0.7616,COMPLETADO
4452,142.464,0.8256,-0.7882,-73.83,0.7487,0.7618,COMPLETADO
4453,142.496,0.8256,-0.7882,-73.83,0.7481,0.7612,COMPLETADO
4454,142.528,0.8256,-0.7882,-73.83,0.7596,0.7609,COMPLETADO
4455,142.56,0.8256,-0.7882,-73.83,0.7982,0.7623,COMPLETADO
4456,142.592,0.8256,-0.7882,-73.83,0.7731,0.7636,COMPLETADO
4457,142.624,0.8256,-0.7882,-73.83,0.7428,0.7635,COMPLETADO
4458,142.656,0.8256,-0.7882,-73.83,0.7763,0.7639,COMPLETADO
4459,142.688,0.8256,-0.7882,-73.83,0.7574,0.7639,COMPLETADO
4460,142.72,0.8256,-0.7882,-73.83,0.7949,0.7653,COMPLETADO
4461,142.752,0.8256,-0.7882,-73.83,0.7982,0.7676,COMPLETADO
4462,142.784,0.8256,-0.7882,-73.83,0.7722,0.7691,COMPLETADO
4463,142.816,0.8256,-0.7882,-73.83,0.802,0.7715,COMPLETADO
4464,142.848,0.8256,-0.7882,-73.83,0.7365,0.7714,COMPLETADO
4465,142.88,0.8256,-0.7882,-73.83,0.7373,0.7698,COMPLETADO
4466,142.912,0.8256,-0.7882,-73.83,0.7336,0.7673,COMPLETADO
4467,142.944,0.8256,-0.7882,-73.83,0.7735,0.766,COMPLETADO
4468,142.976,0.8256,-0.7882,-73.83,0.744,0.7643,COMPLETADO
4469,143.008,0.8256,-0.7882,-73.83,0.7825,0.7641,COMPLETADO
4470,143.04,0.8256,-0.7882,-73.83,0.7864,0.765,COMPLETADO
4471,143.072,0.8256,-0.7882,-73.83,0.7287,0.7639,COMPLETADO
4472,143.104,0.8256,-0.7882,-73.83,0.7272,0.7616,COMPLETADO
4473,143.136,0.8256,-0.7882,-73.83,0.7687,0.7606,COMPLETADO
4474,143.168,0.8256,-0.7882,-73.83,0.8184,0.7625,COMPLETADO
4475,143.2,0.8256,-0.7882,-73.83,0.7255,0.762,COMPLETADO
4476,143.232,0.8256,-0.7882,-73.83,0.7414,0.7608,COMPLETADO
4477,143.264,0.8256,-0.7882,-73.83,0.7455,0.7594,COMPLETADO
4478,143.296,0.8256,-0.7882,-73.83,0.7627,0.7588,COMPLETADO
4479,143.328,0.8256,-0.7882,-73.83,0.7755,0.7591,COMPLETADO
4480,143.36,0.8256,-0.7882,-73.83,0.7513,0.7589,COMPLETADO
4481,143.392,0.8256,-0.7882,-73.83,0.8057,0.7609,COMPLETADO
4482,143.424,0.8256,-0.7882,-73.83,0.7812,0.763,COMPLETADO
4483,143.456,0.8256,-0.7882,-73.83,0.744,0.7634,COMPLETADO
4484,143.488,0.8256,-0.7882,-73.83,0.7534,0.7632,COMPLETADO
4485,143.52,0.8256,-0.7882,-73.83,0.763,0.763,COMPLETADO
4486,143.552,0.8256,-0.7882,-73.83,0.7418,0.762,COMPLETADO
4487,143.584,0.8256,-0.7882,-73.83,0.7487,0.7608,COMPLETADO
4488,143.616,0.8256,-0.7882,-73.83,0.7812,0.761,COMPLETADO
4489,143.648,0.8256,-0.7882,-73.83,0.8033,0.763,COMPLETADO
4490,143.68,0.8256,-0.7882,-73.83,0.8333,0.7672,COMPLETADO
4491,143.712,0.8256,-0.7882,-73.83,0.7973,0.7711,COMPLETADO
4492,143.744,0.8256,-0.7882,-73.83,0.7577,0.7728,COMPLETADO
4493,143.776,0.8256,-0.7882,-73.83,0.7129,0.7712,COMPLETADO
4494,143.808,0.8256,-0.7882,-73.83,0.7385,0.7688,COMPLETADO
4495,143.84,0.8256,-0.7882,-73.83,0.8195,0.7696,COMPLETADO
4496,143.872,0.8256,-0.7882,-73.83,0.7509,0.7693,COMPLETADO
4497,143.904,0.8256,-0.7882,-73.83,0.7915,0.77,COMPLETADO
4498,143.936,0.8256,-0.7882,-73.83,0.7682,0.7704,COMPLETADO
4499,143.968,0.8256,-0.7882,-73.83,0.7884,0.7714,COMPLETADO
4500,144.0,0.8256,-0.7882,-73.83,0.8155,0.774,COMPLETADO
4501,144.032,0.8256,-0.7882,-73.83,0.768,0.7752,COMPLETADO
4502,144.064,0.8256,-0.7882,-73.83,0.7367,0.7743,COMPLETADO
4503,144.096,0.8256,-0.7882,-73.83,0.7962,0.7747,COMPLETADO
4504,144.128,0.8256,-0.7882,-73.83,0.7509,0.7739,COMPLETADO
4505,144.16,0.8256,-0.7882,-73.83,0.7475,0.7723,COMPLETADO
4506,144.192,0.8256,-0.7882,-73.83,0.726,0.7692,COMPLETADO
4507,144.224,0.8256,-0.7882,-73.83,0.8015,0.7689,COMPLETADO
4508,144.256,0.8256,-0.7882,-73.83,0.7279,0.7668,COMPLETADO
4509,144.288,0.8256,-0.7882,-73.83,0.8132,0.7677,COMPLETADO
4510,144.32,0.8256,-0.7882,-73.83,0.7259,0.7663,COMPLETADO
4511,144.352,0.8256,-0.7882,-73.83,0.7535,0.765,COMPLETADO
4512,144.384,0.8256,-0.7882,-73.83,0.7592,0.7639,COMPLETADO
4513,144.416,0.8256,-0.7882,-73.83,0.7597,0.7631,COMPLETADO
4514,144.448,0.8256,-0.7882,-73.83,0.7614,0.7625,COMPLETADO
4515,144.48,0.8256,-0.7882,-73.83,0.7399,0.7612,COMPLETADO
4516,144.512,0.8256,-0.7882,-73.83,0.789,0.7616,COMPLETADO
4517,144.544,0.8256,-0.7882,-73.83,0.729,0.7604,COMPLETADO
4518,144.576,0.8256,-0.7882,-73.83,0.7281,0.7583,COMPLETADO
4519,144.608,0.8256,-0.7882,-73.83,0.8083,0.7592,COMPLETADO
4520,144.64,0.8256,-0.7882,-73.83,0.7275,0.7584,COMPLETADO
4521,144.672,0.8256,-0.7882,-73.83,0.7923,0.7594,COMPLETADO
4522,144.704,0.8256,-0.7882,-73.83,0.7985,0.7617,COMPLETADO
4523,144.736,0.8256,-0.7882,-73.83,0.7546,0.7627,COMPLETADO
4524,144.768,0.8256,-0.7882,-73.83,0.7403,0.7624,COMPLETADO
4525,144.8,0.8256,-0.7882,-73.83,0.7637,0.7623,COMPLETADO
4526,144.832,0.8256,-0.7882,-73.83,0.7263,0.7606,COMPLETADO
4527,144.864,0.8256,-0.7882,-73.83,0.699,0.7569,COMPLETADO
4528,144.896,0.8256,-0.7882,-73.83,0.7173,0.753,COMPLETADO
4529,144.928,0.8256,-0.7882,-73.83,0.7954,0.7525,COMPLETADO
4530,144.96,0.8256,-0.7882,-73.83,0.8224,0.7552,COMPLETADO
4531,144.992,0.8256,-0.7882,-73.83,0.7903,0.7584,COMPLETADO
4532,145.024,0.8256,-0.7882,-73.83,0.7242,0.7588,COMPLETADO
4533,145.056,0.8256,-0.7882,-73.83,0.7795,0.76,COMPLETADO
4534,145.088,0.8256,-0.7882,-73.83,0.7119,0.7586,COMPLETADO
4535,145.12,0.8256,-0.7882,-73.83,0.7623,0.7579,COMPLETADO
4536,145.152,0.8256,-0.7882,-73.83,0.7686,0.7579,COMPLETADO
4537,145.184,0.8256,-0.7882,-73.83,0.717,0.7562,COMPLETADO
4538,145.216,0.8256,-0.7882,-73.83,0.7573,0.7552,COMPLETADO
4539,145.248,0.8256,-0.7882,-73.83,0.7639,0.755,COMPLETADO
4540,145.28,0.8256,-0.7882,-73.83,0.7637,0.7552,COMPLETADO
4541,145.312,0.8256,-0.7882,-73.83,0.7737,0.7562,COMPLETADO
4542,145.344,0.8256,-0.7882,-73.83,0.7699,0.7574,COMPLETADO
4543,145.376,0.8256,-0.7882,-73.83,0.7446,0.7575,COMPLETADO
4544,145.408,0.8256,-0.7882,-73.83,0.759,0.7577,COMPLETADO
4545,145.44,0.8256,-0.7882,-73.83,0.77,0.7583,COMPLETADO
4546,145.472,0.8256,-0.7882,-73.83,0.7483,0.7582,COMPLETADO
4547,145.504,0.8256,-0.7882,-73.83,0.802,0.7601,COMPLETADO
4548,145.536,0.8256,-0.7882,-73.83,0.7644,0.7614,COMPLETADO
4549,145.568,0.8256,-0.7882,-73.83,0.7377,0.7612,COMPLETADO
4550,145.6,0.8256,-0.7882,-73.83,0.7614,0.761,COMPLETADO
4551,145.632,0.8256,-0.7882,-73.83,0.7383,0.7599,COMPLETADO
4552,145.664,0.8256,-0.7882,-73.83,0.7885,0.7606,COMPLETADO
4553,145.696,0.8256,-0.7882,-73.83,0.7602,0.7609,COMPLETADO
4554,145.728,0.8256,-0.7882,-73.83,0.7628,0.7612,COMPLETADO
4555,145.76,0.8256,-0.7882,-73.83,0.7206,0.7596,COMPLETADO
4556,145.792,0.8256,-0.7882,-73.83,0.7982,0.7603,COMPLETADO
4557,145.824,0.8256,-0.7882,-73.83,0.7779,0.7615,COMPLETADO
4558,145.856,0.8256,-0.7882,-73.83,0.7412,0.7614,COMPLETADO
4559,145.888,0.8256,-0.7882,-73.83,0.7369,0.7602,COMPLETADO
4560,145.92,0.8256,-0.7882,-73.83,0.7824,0.7605,COMPLETADO
4561,145.952,0.8256,-0.7882,-73.83,0.7817,0.7615,COMPLETADO
4562,145.984,0.8256,-0.7882,-73.83,0.8135,0.7645,COMPLETADO
4563,146.016,0.8256,-0.7882,-73.83,0.8031,0.7679,COMPLETADO
4564,146.048,0.8256,-0.7882,-73.83,0.7767,0.7704,COMPLETADO
4565,146.08,0.8256,-0.7882,-73.83,0.7823,0.7723,COMPLETADO
4566,146.112,0.8256,-0.7882,-73.83,0.7699,0.7734,COMPLETADO
